year,gear,ocean,species,product,property,value
2016,TR,WAO,BET,dom,sales_value,75659.696
2016,TR,WAO,SKJ,dom,volume,159.4447
2016,TR,WAO,SKJ,dom,catch_value,171732.8798
2016,TR,WAO,SKJ,dom,sales_value,413589.6412
2016,TR,WAO,YFT,fsh_sash,volume,259.8346
2016,TR,WAO,YFT,fsh_sash,catch_value,2022113.042
2016,TR,WAO,YFT,fsh_sash,sales_value,4044441.084
2016,BBPL,Antarctic,SBF,fzn_sash,volume,3.515231998
2016,BBPL,Antarctic,SBF,fzn_sash,catch_value,43125.12357
2016,BBPL,Antarctic,SBF,fzn_sash,sales_value,120061.7706
2016,LL,Antarctic,SBF,fzn_sash,volume,9213.70391
2016,LL,Antarctic,SBF,fzn_sash,catch_value,113034394.3
2016,LL,Antarctic,SBF,fzn_sash,sales_value,314691493
2016,Other,Antarctic,SBF,fzn_sash,volume,4.514973996
2016,Other,Antarctic,SBF,fzn_sash,catch_value,55390.03162
2016,Other,Antarctic,SBF,fzn_sash,sales_value,154207.6804
2016,PS,Antarctic,SBF,ranch,volume,5222.464461
2016,PS,Antarctic,SBF,ranch,catch_value,65458369.55
2016,PS,Antarctic,SBF,ranch,sales_value,178371820.3
2016,TR,Antarctic,SBF,fzn_sash,volume,1.137299999
2016,TR,Antarctic,SBF,fzn_sash,catch_value,13952.47967
2016,TR,Antarctic,SBF,fzn_sash,sales_value,38844.16496
2018,BBPL,WCPO,ALB,lc,volume,12338.2
2018,BBPL,WCPO,ALB,lc,catch_value,31775635.77
2018,BBPL,WCPO,ALB,lc,sales_value,108536231.2
2018,BBPL,WCPO,ALB,dom,volume,5287.8
2018,BBPL,WCPO,ALB,dom,catch_value,13618129.62
2018,BBPL,WCPO,ALB,dom,sales_value,32016243.6
2018,BBPL,WCPO,BET,lc,volume,1173.9
2018,BBPL,WCPO,BET,lc,catch_value,2851130.929
2018,BBPL,WCPO,BET,lc,sales_value,6391243.239
2018,BBPL,WCPO,BET,dom,volume,503.1
2018,BBPL,WCPO,BET,dom,catch_value,1518705.371
2018,BBPL,WCPO,BET,dom,sales_value,2661399
2018,BBPL,WCPO,PBF,fsh_sash,volume,94
2018,BBPL,WCPO,PBF,fsh_sash,catch_value,833962.0028
2018,BBPL,WCPO,PBF,fsh_sash,sales_value,3601802.121
2018,BBPL,WCPO,SKJ,lc,volume,97331.5
2018,BBPL,WCPO,SKJ,lc,catch_value,157553619
2018,BBPL,WCPO,SKJ,lc,sales_value,543941211.8
2018,BBPL,WCPO,SKJ,dom,volume,41713.5
2018,BBPL,WCPO,SKJ,dom,catch_value,62898510.67
2018,BBPL,WCPO,SKJ,dom,sales_value,108202226.2
2018,BBPL,WCPO,YFT,lc,volume,8528.8
2018,BBPL,WCPO,YFT,lc,catch_value,21733075.3
2018,BBPL,WCPO,YFT,lc,sales_value,69544260.03
2018,BBPL,WCPO,YFT,dom,volume,3655.2
2018,BBPL,WCPO,YFT,dom,catch_value,9314175.128
2018,BBPL,WCPO,YFT,dom,sales_value,14528103.79
2018,GN,WCPO,BET,lc,volume,248.4
2018,GN,WCPO,BET,lc,catch_value,497488.7892
2018,GN,WCPO,BET,lc,sales_value,1352402.096
2018,GN,WCPO,BET,dom,volume,27.6
2018,GN,WCPO,BET,dom,catch_value,68702.72162
2018,GN,WCPO,BET,dom,sales_value,146004
2018,GN,WCPO,PBF,fsh_sash,volume,652
2018,GN,WCPO,PBF,fsh_sash,catch_value,5784502.402
2018,GN,WCPO,PBF,fsh_sash,sales_value,24982712.58
2018,GN,WCPO,SKJ,lc,volume,30906
2018,GN,WCPO,SKJ,lc,catch_value,28433520
2018,GN,WCPO,SKJ,lc,sales_value,172719490.5
2018,GN,WCPO,SKJ,dom,volume,3434
2018,GN,WCPO,SKJ,dom,catch_value,3159280
2018,GN,WCPO,SKJ,dom,sales_value,8907582.552
2018,GN,WCPO,YFT,lc,volume,483.3
2018,GN,WCPO,YFT,lc,catch_value,763130.7
2018,GN,WCPO,YFT,lc,sales_value,3940852.274
2018,GN,WCPO,YFT,dom,volume,53.7
2018,GN,WCPO,YFT,dom,catch_value,84792.3
2018,GN,WCPO,YFT,dom,sales_value,213438.163
2018,HL,WCPO,ALB,dom,volume,232
2018,HL,WCPO,ALB,dom,catch_value,1069520
2018,HL,WCPO,ALB,dom,sales_value,1404699.216
2018,HL,WCPO,BET,fsh_sash,volume,2367
2018,HL,WCPO,BET,fsh_sash,catch_value,16741791
2018,HL,WCPO,BET,fsh_sash,sales_value,40773199.43
2018,HL,WCPO,SKJ,dom,volume,36926
2018,HL,WCPO,SKJ,dom,catch_value,41821929.72
2018,HL,WCPO,SKJ,dom,sales_value,95783748.78
2018,HL,WCPO,YFT,fzn_sash,volume,129717
2018,HL,WCPO,YFT,fzn_sash,catch_value,620176399.3
2018,HL,WCPO,YFT,fzn_sash,sales_value,2201181577
2018,LL,WCPO,ALB,lc,volume,67943.2
2018,LL,WCPO,ALB,lc,catch_value,180253309.6
2018,LL,WCPO,ALB,lc,sales_value,597680282.8
2018,LL,WCPO,ALB,fzn_sash,volume,16985.8
2018,LL,WCPO,ALB,fzn_sash,catch_value,37538618
2018,LL,WCPO,ALB,fzn_sash,sales_value,224160333.3
2018,LL,WCPO,BET,fsh_sash,volume,24940.3
2018,LL,WCPO,BET,fsh_sash,catch_value,176402741.9
2018,LL,WCPO,BET,fsh_sash,sales_value,429613783.6
2018,LL,WCPO,BET,fzn_sash,volume,46317.7
2018,LL,WCPO,BET,fzn_sash,catch_value,421192784
2018,LL,WCPO,BET,fzn_sash,sales_value,797854169.5
2018,LL,WCPO,PBF,fzn_sash,volume,2186
2018,LL,WCPO,PBF,fzn_sash,catch_value,28083753.17
2018,LL,WCPO,PBF,fzn_sash,sales_value,83761057.83
2018,LL,WCPO,SKJ,lc,volume,4106
2018,LL,WCPO,SKJ,lc,catch_value,5514358
2018,LL,WCPO,SKJ,lc,sales_value,22946554.98
2018,LL,WCPO,YFT,fsh_sash,volume,23627.25
2018,LL,WCPO,YFT,fsh_sash,catch_value,186584393.3
2018,LL,WCPO,YFT,fsh_sash,sales_value,400933319.6
2018,LL,WCPO,YFT,fzn_sash,volume,70881.75
2018,LL,WCPO,YFT,fzn_sash,catch_value,338885331.1
2018,LL,WCPO,YFT,fzn_sash,sales_value,1202799959
2018,Other,WCPO,ALB,lc,volume,312
2018,Other,WCPO,ALB,lc,catch_value,803520.64
2018,Other,WCPO,ALB,lc,sales_value,2744590.308
2018,Other,WCPO,BET,fsh_sash,volume,5351
2018,Other,WCPO,BET,fsh_sash,catch_value,37847623
2018,Other,WCPO,BET,fsh_sash,sales_value,92174647.29
2018,Other,WCPO,PBF,fsh_sash,volume,1512
2018,Other,WCPO,PBF,fsh_sash,catch_value,13414367.53
2018,Other,WCPO,PBF,fsh_sash,sales_value,57935370.29
2018,Other,WCPO,SKJ,dom,volume,47286.6
2018,Other,WCPO,SKJ,dom,catch_value,53556216.81
2018,Other,WCPO,SKJ,dom,sales_value,122658501.2
2018,Other,WCPO,SKJ,fsh_sash,volume,15762.2
2018,Other,WCPO,SKJ,fsh_sash,catch_value,56381389.4
2018,Other,WCPO,SKJ,fsh_sash,sales_value,0
2018,Other,WCPO,SKJ,fzn_sash,volume,15762.2
2018,Other,WCPO,SKJ,fzn_sash,catch_value,27347417
2018,Other,WCPO,SKJ,fzn_sash,sales_value,0
2018,Other,WCPO,YFT,fzn_sash,volume,46179
2018,Other,WCPO,YFT,fzn_sash,catch_value,220781593.3
2018,Other,WCPO,YFT,fzn_sash,sales_value,783616365.2
2018,PS,WCPO,ALB,lc,volume,3027
2018,PS,WCPO,ALB,lc,catch_value,8138643.682
2018,PS,WCPO,ALB,lc,sales_value,0
2018,PS,WCPO,BET,lc,volume,57855.6
2018,PS,WCPO,BET,lc,catch_value,86022315.26
2018,PS,WCPO,BET,lc,sales_value,314992088.2
2018,PS,WCPO,BET,fzn_sash,volume,6428.4
2018,PS,WCPO,BET,fzn_sash,catch_value,44566582.44
2018,PS,WCPO,BET,fzn_sash,sales_value,110733601.7
2018,PS,WCPO,PBF,fsh_sash,volume,9113
2018,PS,WCPO,PBF,fsh_sash,catch_value,80849954.59
2018,PS,WCPO,PBF,fsh_sash,sales_value,349183220.5
2018,PS,WCPO,SKJ,lc,volume,1499942
2018,PS,WCPO,SKJ,lc,catch_value,2014422106
2018,PS,WCPO,SKJ,lc,sales_value,8382489422
2018,PS,WCPO,YFT,lc,volume,361695.4
2018,PS,WCPO,YFT,lc,catch_value,571117036.6
2018,PS,WCPO,YFT,lc,sales_value,2949282308
2018,PS,WCPO,YFT,fzn_sash,volume,19036.6
2018,PS,WCPO,YFT,fzn_sash,catch_value,91013899.81
2018,PS,WCPO,YFT,fzn_sash,sales_value,323034091.2
2018,TR,WCPO,ALB,lc,volume,2847
2018,TR,WCPO,ALB,lc,catch_value,7553091
2018,TR,WCPO,ALB,lc,sales_value,25044386.56
2018,TR,WCPO,BET,fsh_sash,volume,71
2018,TR,WCPO,BET,fsh_sash,catch_value,502183
2018,TR,WCPO,BET,fsh_sash,sales_value,1223023.726
2018,TR,WCPO,BET,fzn_sash,volume,71
2018,TR,WCPO,BET,fzn_sash,catch_value,645642.76
2018,TR,WCPO,BET,fzn_sash,sales_value,1223023.726
2018,TR,WCPO,PBF,ranch,volume,744
2018,TR,WCPO,PBF,ranch,catch_value,9325296
2018,TR,WCPO,PBF,ranch,sales_value,28507880.62
2018,TR,WCPO,SKJ,lc,volume,1672.3
2018,TR,WCPO,SKJ,lc,catch_value,2214961.35
2018,TR,WCPO,SKJ,lc,sales_value,9345719.408
2018,TR,WCPO,SKJ,dom,volume,716.7
2018,TR,WCPO,SKJ,dom,catch_value,1153707.825
2018,TR,WCPO,SKJ,dom,sales_value,1859075.252
2018,TR,WCPO,YFT,fsh_sash,volume,1548
2018,TR,WCPO,YFT,fsh_sash,catch_value,12224556
2018,TR,WCPO,YFT,fsh_sash,sales_value,26268176.73
2018,TR,WCPO,YFT,fzn_sash,volume,1548
2018,TR,WCPO,YFT,fzn_sash,catch_value,12134772
2018,TR,WCPO,YFT,fzn_sash,sales_value,26268176.73
2018,BBPL,EPO,SKJ,lc,volume,1
2018,BBPL,EPO,SKJ,lc,catch_value,0
2018,BBPL,EPO,SKJ,lc,sales_value,5588.542371
2018,BBPL,EPO,YFT,lc,volume,5
2018,BBPL,EPO,YFT,lc,catch_value,12740.99246
2018,BBPL,EPO,YFT,lc,sales_value,40770.24905
2018,GN,EPO,PBF,fsh_sash,volume,38
2018,GN,EPO,PBF,fsh_sash,catch_value,337133.5756
2018,GN,EPO,PBF,fsh_sash,sales_value,1456047.666
2018,GN,EPO,SKJ,dom,volume,1
2018,GN,EPO,SKJ,dom,catch_value,920
2018,GN,EPO,SKJ,dom,sales_value,2593.937843
2018,HL,EPO,ALB,lc,volume,170
2018,HL,EPO,ALB,lc,catch_value,451010
2018,HL,EPO,ALB,lc,sales_value,1495449.848
2018,HL,EPO,PBF,fsh_sash,volume,514
2018,HL,EPO,PBF,fsh_sash,catch_value,4560175.207
2018,HL,EPO,PBF,fsh_sash,sales_value,19694960.53
2018,LL,EPO,ALB,lc,volume,24487
2018,LL,EPO,ALB,lc,catch_value,64964011
2018,LL,EPO,ALB,lc,sales_value,215406355.4
2018,LL,EPO,BET,lc,volume,5733.6
2018,LL,EPO,BET,lc,catch_value,40553752.8
2018,LL,EPO,BET,lc,sales_value,31216315.05
2018,LL,EPO,BET,fsh_sash,volume,8600.4
2018,LL,EPO,BET,fsh_sash,catch_value,72496152.66
2018,LL,EPO,BET,fsh_sash,sales_value,148147792.3
2018,LL,EPO,BET,fzn_sash,volume,14334
2018,LL,EPO,BET,fzn_sash,catch_value,143749773.4
2018,LL,EPO,BET,fzn_sash,sales_value,246912987.2
2018,LL,EPO,PBF,fsh_sash,volume,1
2018,LL,EPO,PBF,fsh_sash,catch_value,8871.9362
2018,LL,EPO,PBF,fsh_sash,sales_value,38317.04384
2018,LL,EPO,SKJ,lc,volume,1176
2018,LL,EPO,SKJ,lc,catch_value,1557612
2018,LL,EPO,SKJ,lc,sales_value,0
2018,LL,EPO,YFT,lc,volume,2465.8
2018,LL,EPO,YFT,lc,catch_value,3893498.2
2018,LL,EPO,YFT,lc,sales_value,20106256.02
2018,LL,EPO,YFT,fsh_sash,volume,3698.7
2018,LL,EPO,YFT,fsh_sash,catch_value,19973443.18
2018,LL,EPO,YFT,fsh_sash,sales_value,62763633.9
2018,LL,EPO,YFT,fzn_sash,volume,6164.5
2018,LL,EPO,YFT,fzn_sash,catch_value,40852141.5
2018,LL,EPO,YFT,fzn_sash,sales_value,104606056.5
2018,Other,EPO,ALB,lc,volume,160.5
2018,Other,EPO,ALB,lc,catch_value,425806.5
2018,Other,EPO,ALB,lc,sales_value,1411880.591
2018,Other,EPO,ALB,dom,volume,160.5
2018,Other,EPO,ALB,dom,catch_value,425806.5
2018,Other,EPO,ALB,dom,sales_value,971785.449
2018,Other,EPO,BET,lc,volume,9
2018,Other,EPO,BET,lc,catch_value,13381.60588
2018,Other,EPO,BET,lc,sales_value,49000.07594
2018,Other,EPO,BET,dom,volume,9
2018,Other,EPO,BET,dom,catch_value,32280.10358
2018,Other,EPO,BET,dom,sales_value,47610
2018,Other,EPO,PBF,fsh_sash,volume,30
2018,Other,EPO,PBF,fsh_sash,catch_value,266158.086
2018,Other,EPO,PBF,fsh_sash,sales_value,1149511.315
2018,Other,EPO,SKJ,lc,volume,41.2
2018,Other,EPO,SKJ,lc,catch_value,55331.6
2018,Other,EPO,SKJ,lc,sales_value,230247.9457
2018,Other,EPO,SKJ,dom,volume,370.8
2018,Other,EPO,SKJ,dom,catch_value,419963.4821
2018,Other,EPO,SKJ,dom,sales_value,961832.1521
2018,Other,EPO,YFT,lc,volume,706
2018,Other,EPO,YFT,lc,catch_value,1114774
2018,Other,EPO,YFT,lc,sales_value,5756759.166
2018,Other,EPO,YFT,dom,volume,706
2018,Other,EPO,YFT,dom,catch_value,5154202.107
2018,Other,EPO,YFT,dom,sales_value,2806095.775
2018,PS,EPO,ALB,lc,volume,8
2018,PS,EPO,ALB,lc,catch_value,21509.46464
2018,PS,EPO,ALB,lc,sales_value,70374.11047
2018,PS,EPO,BET,lc,volume,65304
2018,PS,EPO,BET,lc,catch_value,97096932.29
2018,PS,EPO,BET,lc,sales_value,355544551
2018,PS,EPO,PBF,fzn_sash,volume,3474.25
2018,PS,EPO,PBF,fzn_sash,catch_value,44634025.36
2018,PS,EPO,PBF,fzn_sash,sales_value,133122989.6
2018,PS,EPO,PBF,ranch,volume,1870.75
2018,PS,EPO,PBF,ranch,catch_value,23447980.5
2018,PS,EPO,PBF,ranch,sales_value,71681609.76
2018,PS,EPO,SKJ,lc,volume,287476
2018,PS,EPO,SKJ,lc,catch_value,386080268
2018,PS,EPO,SKJ,lc,sales_value,1606571807
2018,PS,EPO,YFT,lc,volume,237308
2018,PS,EPO,YFT,lc,catch_value,374709332
2018,PS,EPO,YFT,lc,sales_value,1935021252
2018,TR,EPO,ALB,lc,volume,9404.1
2018,TR,EPO,ALB,lc,catch_value,33729480.23
2018,TR,EPO,ALB,lc,sales_value,82725646.54
2018,TR,EPO,ALB,dom,volume,1044.9
2018,TR,EPO,ALB,dom,catch_value,3747720.026
2018,TR,EPO,ALB,dom,sales_value,6326595.736
2018,TR,EPO,PBF,ranch,volume,484
2018,TR,EPO,PBF,ranch,catch_value,6066456
2018,TR,EPO,PBF,ranch,sales_value,18545449.22
2018,BBPL,WIO,BET,lc,volume,68.34825134
2018,BBPL,WIO,BET,lc,catch_value,136886.0258
2018,BBPL,WIO,BET,lc,sales_value,372118.834
2018,BBPL,WIO,BET,dom,volume,205.044754
2018,BBPL,WIO,BET,dom,catch_value,510403.3571
2018,BBPL,WIO,BET,dom,sales_value,1084686.749
2018,BBPL,WIO,SKJ,lc,volume,6940.283203
2018,BBPL,WIO,SKJ,lc,catch_value,11234458.89
2018,BBPL,WIO,SKJ,lc,sales_value,38786066.75
2018,BBPL,WIO,SKJ,dom,volume,20820.84961
2018,BBPL,WIO,SKJ,dom,catch_value,21368308.86
2018,BBPL,WIO,SKJ,dom,sales_value,54007989.72
2018,BBPL,WIO,YFT,lc,volume,2231.029541
2018,BBPL,WIO,YFT,lc,catch_value,5942364.118
2018,BBPL,WIO,YFT,lc,sales_value,18191926.01
2018,BBPL,WIO,YFT,dom,volume,6693.088623
2018,BBPL,WIO,YFT,dom,catch_value,17827092.35
2018,BBPL,WIO,YFT,dom,sales_value,26602617.14
2018,GN,WIO,ALB,lc,volume,14.92178681
2018,GN,WIO,ALB,lc,catch_value,42123.58086
2018,GN,WIO,ALB,lc,sales_value,164079.2927
2018,GN,WIO,ALB,dom,volume,3.730446703
2018,GN,WIO,ALB,dom,catch_value,9917.130536
2018,GN,WIO,ALB,dom,sales_value,22586.87741
2018,GN,WIO,BET,lc,volume,3097.194511
2018,GN,WIO,BET,lc,catch_value,4487502.046
2018,GN,WIO,BET,lc,sales_value,16862529.58
2018,GN,WIO,BET,dom,volume,774.2986277
2018,GN,WIO,BET,dom,catch_value,1394369.328
2018,GN,WIO,BET,dom,sales_value,4096039.74
2018,GN,WIO,SKJ,lc,volume,57589.61135
2018,GN,WIO,SKJ,lc,catch_value,52982442.44
2018,GN,WIO,SKJ,lc,sales_value,321841983.2
2018,GN,WIO,SKJ,dom,volume,14397.40284
2018,GN,WIO,SKJ,dom,catch_value,13245610.61
2018,GN,WIO,SKJ,dom,sales_value,37345968.06
2018,GN,WIO,YFT,lc,volume,61133.9592
2018,GN,WIO,YFT,lc,catch_value,79739389.48
2018,GN,WIO,YFT,lc,sales_value,498489348.4
2018,GN,WIO,YFT,dom,volume,15283.4898
2018,GN,WIO,YFT,dom,catch_value,13755140.82
2018,GN,WIO,YFT,dom,sales_value,60746368.48
2018,HL,WIO,ALB,fsh_sash,volume,102.7710151
2018,HL,WIO,ALB,fsh_sash,catch_value,423718.6075
2018,HL,WIO,ALB,fsh_sash,sales_value,1356261.407
2018,HL,WIO,ALB,fzn_sash,volume,18.1360615
2018,HL,WIO,ALB,fzn_sash,catch_value,40080.69591
2018,HL,WIO,ALB,fzn_sash,sales_value,239340.2483
2018,HL,WIO,BET,fsh_sash,volume,147.9128333
2018,HL,WIO,BET,fsh_sash,catch_value,1046187.47
2018,HL,WIO,BET,fsh_sash,sales_value,2547900.063
2018,HL,WIO,BET,fzn_sash,volume,26.1022647
2018,HL,WIO,BET,fzn_sash,catch_value,235358.3783
2018,HL,WIO,BET,fzn_sash,sales_value,449629.4229
2018,HL,WIO,SKJ,fsh_sash,volume,179.0935533
2018,HL,WIO,SKJ,fsh_sash,catch_value,735770.6491
2018,HL,WIO,SKJ,fsh_sash,sales_value,1264570.586
2018,HL,WIO,SKJ,fzn_sash,volume,31.60474469
2018,HL,WIO,SKJ,fzn_sash,catch_value,62691.28514
2018,HL,WIO,SKJ,fzn_sash,sales_value,223159.5152
2018,HL,WIO,YFT,fsh_sash,volume,36352.64721
2018,HL,WIO,YFT,fsh_sash,catch_value,287076855
2018,HL,WIO,YFT,fsh_sash,sales_value,616871939
2018,HL,WIO,YFT,fzn_sash,volume,6415.173037
2018,HL,WIO,YFT,fzn_sash,catch_value,50288541.43
2018,HL,WIO,YFT,fzn_sash,sales_value,108859753.9
2018,LL,WIO,ALB,lc,volume,24556.96298
2018,LL,WIO,ALB,lc,catch_value,69323280.69
2018,LL,WIO,ALB,lc,sales_value,216021803.2
2018,LL,WIO,ALB,fzn_sash,volume,6139.240744
2018,LL,WIO,ALB,fzn_sash,catch_value,13567722.04
2018,LL,WIO,ALB,fzn_sash,sales_value,81019101.34
2018,LL,WIO,BET,fzn_sash,volume,20611.45189
2018,LL,WIO,BET,fzn_sash,catch_value,184266379.9
2018,LL,WIO,BET,fzn_sash,sales_value,355046404
2018,LL,WIO,SKJ,lc,volume,892.6613241
2018,LL,WIO,SKJ,lc,catch_value,821248.4182
2018,LL,WIO,SKJ,lc,sales_value,4988675.633
2018,LL,WIO,YFT,fzn_sash,volume,46048.35866
2018,LL,WIO,YFT,fzn_sash,catch_value,360973083.5
2018,LL,WIO,YFT,fzn_sash,sales_value,781399498.4
2018,Other,WIO,ALB,lc,volume,1.700000048
2018,Other,WIO,ALB,lc,catch_value,4799.029122
2018,Other,WIO,ALB,lc,sales_value,14954.49889
2018,Other,WIO,ALB,dom,volume,1.700000048
2018,Other,WIO,ALB,dom,catch_value,4519.33072
2018,Other,WIO,ALB,dom,sales_value,10293.05489
2018,Other,WIO,BET,lc,volume,107.7202389
2018,Other,WIO,BET,lc,catch_value,156075.0515
2018,Other,WIO,BET,lc,sales_value,586477.7653
2018,Other,WIO,BET,dom,volume,107.7202389
2018,Other,WIO,BET,dom,catch_value,386357.83
2018,Other,WIO,BET,dom,sales_value,569840.0639
2018,Other,WIO,SKJ,lc,volume,82334.4231
2018,Other,WIO,SKJ,lc,catch_value,75747669.25
2018,Other,WIO,SKJ,lc,sales_value,460129412.1
2018,Other,WIO,YFT,lc,volume,27742.33247
2018,Other,WIO,YFT,lc,catch_value,110229226.2
2018,Other,WIO,YFT,lc,sales_value,226212360.9
2018,PS,WIO,ALB,lc,volume,100.2500343
2018,PS,WIO,ALB,lc,catch_value,283001.6593
2018,PS,WIO,ALB,lc,sales_value,881875.8739
2018,PS,WIO,BET,lc,volume,40404.49725
2018,PS,WIO,BET,lc,catch_value,47352146.33
2018,PS,WIO,BET,lc,sales_value,219980381.5
2018,PS,WIO,SKJ,lc,volume,287825.7406
2018,PS,WIO,SKJ,lc,catch_value,386549969.6
2018,PS,WIO,SKJ,lc,sales_value,1608526347
2018,PS,WIO,YFT,lc,volume,131469.3588
2018,PS,WIO,YFT,lc,catch_value,207590117.5
2018,PS,WIO,YFT,lc,sales_value,1072007700
2018,TR,WIO,ALB,dom,volume,97.15474551
2018,TR,WIO,ALB,dom,catch_value,498212.2274
2018,TR,WIO,ALB,dom,sales_value,588246.5295
2018,TR,WIO,BET,dom,volume,1181.346771
2018,TR,WIO,BET,dom,catch_value,11245533.88
2018,TR,WIO,BET,dom,sales_value,6249324.42
2018,TR,WIO,SKJ,dom,volume,13557.23195
2018,TR,WIO,SKJ,dom,catch_value,13913703.1
2018,TR,WIO,SKJ,dom,sales_value,35166617
2018,TR,WIO,YFT,dom,volume,16563.7469
2018,TR,WIO,YFT,dom,catch_value,14907372.21
2018,TR,WIO,YFT,dom,sales_value,65834929.46
2018,BBPL,EIO,SKJ,lc,volume,361.9674683
2018,BBPL,EIO,SKJ,lc,catch_value,585928.3435
2018,BBPL,EIO,SKJ,lc,sales_value,2022870.533
2018,BBPL,EIO,SKJ,dom,volume,2051.148987
2018,BBPL,EIO,SKJ,dom,catch_value,2105081.488
2018,BBPL,EIO,SKJ,dom,sales_value,5320552.978
2018,BBPL,EIO,YFT,lc,volume,53.53390961
2018,BBPL,EIO,YFT,lc,catch_value,142587.9746
2018,BBPL,EIO,YFT,lc,sales_value,436518.1655
2018,BBPL,EIO,YFT,dom,volume,303.3588211
2018,BBPL,EIO,YFT,dom,catch_value,807998.5227
2018,BBPL,EIO,YFT,dom,sales_value,1205742.077
2018,GN,EIO,ALB,lc,volume,9.694589996
2018,GN,EIO,ALB,lc,catch_value,27367.4226
2018,GN,EIO,ALB,lc,sales_value,85281.01842
2018,GN,EIO,ALB,dom,volume,184.1972099
2018,GN,EIO,ALB,dom,catch_value,489675.3447
2018,GN,EIO,ALB,dom,sales_value,1115265.846
2018,GN,EIO,BET,lc,volume,62.17203726
2018,GN,EIO,BET,lc,catch_value,90080.60148
2018,GN,EIO,BET,lc,sales_value,338492.7275
2018,GN,EIO,BET,dom,volume,1181.268708
2018,GN,EIO,BET,dom,catch_value,2127247.544
2018,GN,EIO,BET,dom,sales_value,6248911.465
2018,GN,EIO,SKJ,lc,volume,2119.978367
2018,GN,EIO,SKJ,lc,catch_value,1950380.098
2018,GN,EIO,SKJ,lc,sales_value,11847588.93
2018,GN,EIO,SKJ,dom,volume,40279.58897
2018,GN,EIO,SKJ,dom,catch_value,37057221.85
2018,GN,EIO,SKJ,dom,sales_value,104482750.1
2018,GN,EIO,YFT,lc,volume,348.2291189
2018,GN,EIO,YFT,lc,catch_value,549853.7788
2018,GN,EIO,YFT,lc,sales_value,2839477.581
2018,GN,EIO,YFT,dom,volume,6616.35326
2018,GN,EIO,YFT,dom,catch_value,5954717.934
2018,GN,EIO,YFT,dom,sales_value,26297621.71
2018,HL,EIO,ALB,dom,volume,47.83463088
2018,HL,EIO,ALB,dom,catch_value,245297.3128
2018,HL,EIO,ALB,dom,sales_value,289626.1573
2018,HL,EIO,BET,dom,volume,120.9369585
2018,HL,EIO,BET,dom,catch_value,855387.1074
2018,HL,EIO,BET,dom,sales_value,0
2018,HL,EIO,SKJ,dom,volume,3604.611125
2018,HL,EIO,SKJ,dom,catch_value,3316242.235
2018,HL,EIO,SKJ,dom,sales_value,9350137.206
2018,HL,EIO,YFT,fsh_sash,volume,1675.661684
2018,HL,EIO,YFT,fsh_sash,catch_value,13232700.31
2018,HL,EIO,YFT,fsh_sash,sales_value,28434481.42
2018,HL,EIO,YFT,fzn_sash,volume,3909.877262
2018,HL,EIO,YFT,fzn_sash,catch_value,30649527.85
2018,HL,EIO,YFT,fzn_sash,sales_value,66347123.32
2018,LL,EIO,ALB,lc,volume,8452.91505
2018,LL,EIO,ALB,lc,catch_value,26691488.09
2018,LL,EIO,ALB,lc,sales_value,74358297.19
2018,LL,EIO,BET,fsh_sash,volume,6480.999414
2018,LL,EIO,BET,fsh_sash,catch_value,45840108.86
2018,LL,EIO,BET,fsh_sash,sales_value,111639662.7
2018,LL,EIO,BET,fzn_sash,volume,6480.999414
2018,LL,EIO,BET,fzn_sash,catch_value,58437745.9
2018,LL,EIO,BET,fzn_sash,sales_value,111639662.7
2018,LL,EIO,SKJ,dom,volume,9037.456518
2018,LL,EIO,SKJ,dom,catch_value,9275085.593
2018,LL,EIO,SKJ,dom,sales_value,23442600.47
2018,LL,EIO,YFT,dom,volume,26045.0425
2018,LL,EIO,YFT,dom,catch_value,139419112.5
2018,LL,EIO,YFT,dom,sales_value,103519665.3
2018,LL,EIO,YFT,fsh_sash,volume,15192.94146
2018,LL,EIO,YFT,fsh_sash,catch_value,119978658.7
2018,LL,EIO,YFT,fsh_sash,sales_value,257810640.3
2018,LL,EIO,YFT,fzn_sash,volume,2170.420208
2018,LL,EIO,YFT,fzn_sash,catch_value,17013924.01
2018,LL,EIO,YFT,fzn_sash,sales_value,36830091.48
2018,Other,EIO,ALB,lc,volume,161.3735671
2018,Other,EIO,ALB,lc,catch_value,509563.9337
2018,Other,EIO,ALB,lc,sales_value,1419565.155
2018,Other,EIO,ALB,dom,volume,161.3735671
2018,Other,EIO,ALB,dom,catch_value,509563.9337
2018,Other,EIO,ALB,dom,sales_value,977074.6689
2018,Other,EIO,BET,fsh_sash,volume,836.2827235
2018,Other,EIO,BET,fsh_sash,catch_value,5915027.703
2018,Other,EIO,BET,fsh_sash,sales_value,14405543.84
2018,Other,EIO,BET,fzn_sash,volume,836.2827235
2018,Other,EIO,BET,fzn_sash,catch_value,7540577.335
2018,Other,EIO,BET,fzn_sash,sales_value,14405543.84
2018,Other,EIO,SKJ,lc,volume,3516.412961
2018,Other,EIO,SKJ,lc,catch_value,3913767.626
2018,Other,EIO,SKJ,lc,sales_value,19651622.83
2018,Other,EIO,SKJ,dom,volume,3516.412961
2018,Other,EIO,SKJ,dom,catch_value,3608872.82
2018,Other,EIO,SKJ,dom,sales_value,9121356.651
2018,Other,EIO,YFT,fsh_sash,volume,1192.211129
2018,Other,EIO,YFT,fsh_sash,catch_value,9414891.287
